'id'|'parent_id'|'name'|'original'|'level'|'count'
'138052'|'144831'|'Центры фитолечения'|'Фитоцентры'|'3'|'425'
'138053'|'144801'|'Лекарства, аптеки'|''|'3'|'41377'
'138054'|'144602'|'Коррекция веса'|'Снижение веса'|'2'|'654'
'138055'|'144842'|'Косметические средства ручной работы'|''|'3'|'980'
'138056'|'144602'|'Визаж, услуги визажиста'|'Услуги визажиста'|'2'|'12532'
'138057'|'0'|'Металлургическая промышленность, добыча и переработка'|''|'1'|'1'
'138058'|'144846'|'Материалы для сварки'|''|'3'|'2089'
'138059'|'144851'|'Прием драгоценных металлов'|'Приём, переработка драгоценных металлов'|'3'|'206'
'138060'|'144851'|'Переработка металла'|'Приём, переработка металла'|'3'|'3644'
'138061'|'144855'|'Литейная промышленность'|''|'3'|'522'
'138062'|'138057'|'Продажа ферросплавов'|'Ферросплавы'|'2'|'140'
'138063'|'144848'|'Продажа технических газов и криогенных жидкостей'|''|'3'|'786'
'138064'|'144854'|'Продажа нержавеющего металлопроката'|''|'3'|'3212'
'138065'|'144850'|'Продажа цветного металлопроката'|'Цветной металлопрокат'|'3'|'5749'
'138066'|'144603'|'Химические средства для производства'|'Промышленная химия, химическое сырьё'|'2'|'6583'
'138067'|'138057'|'Металлические изделия'|'Металлоизделия'|'2'|'18431'
'138068'|'144603'|'Переработка вторсырья'|'Утилизация отходов, вторсырьё'|'2'|'7473'
'138069'|'144845'|'Газ, нефтепродукция, ГСМ'|'Нефтепродукты, гсм, газ'|'3'|'7839'
'138070'|'144603'|'Краски'|'Красящие вещества'|'2'|'581'
'138071'|'144853'|'Обработка металлов'|''|'3'|'5493'
'138072'|'144603'|'Выпуск изделий из пластмасс'|'Производство изделий из пластмасс'|'2'|'2168'
'138073'|'144849'|'Угольные компании'|''|'3'|'1092'
'138074'|'144850'|'Продажа черного металлопроката'|'Чёрный металлопрокат'|'3'|'15774'
'138075'|'144603'|'Реагенты противогололедные'|'Противогололёдные реагенты'|'2'|'77'
'138077'|'144860'|'Оборудование для бурения'|''|'3'|'917'
'138078'|'144604'|'Металлургическое оборудование'|'Оборудование для производства металла'|'2'|'286'
'138079'|'144859'|'Продажа бензоинструмента'|''|'3'|'4258'
'138080'|'144872'|'Продажа подшипников'|''|'3'|'1491'
'138081'|'144604'|'Мебельное оборудование'|'Оборудование для производства мебели'|'2'|'558'
'138082'|'144604'|'Пищевое оборудование'|'Оборудование для пищевого производства'|'2'|'4273'
'138083'|'144604'|'Услуги заточки и шлифовки режущего инструмента'|'Заточка, шлифовка режущих инструментов'|'2'|'3392'
'138084'|'144871'|'Продажа пневмоинструмента'|''|'3'|'715'
'138085'|'144604'|'Оборудование и техника для строительства'|'Строительное оборудование и техника'|'2'|'2715'
'138086'|'144861'|'Автоматическое оборудование, вендинги'|''|'3'|'502'
'138087'|'144865'|'Оборудование для шоу'|''|'3'|'1212'
'138088'|'144875'|'Проекторы'|'Проекционное оборудование'|'3'|'1433'
'138089'|'144874'|'Платежные терминалы, информационные киоски'|''|'3'|'365'
'138090'|'144604'|'Техника для автоматизации производств'|'Оборудование для автоматизации промышленных предприятий'|'2'|'3620'
'138091'|'144604'|'Гидравлический инструмент'|'Гидравлическое оборудование, инструмент'|'2'|'4285'
'138092'|'144604'|'Малярное оборудование'|'Малярный инструмент'|'2'|'4436'
'138093'|'144879'|'Обслуживание промышленного оборудования'|'Ремонт промышленного оборудования'|'3'|'7886'
'138094'|'144604'|'Полимерное оборудование'|'Оборудование для нанесения полимерных покрытий'|'2'|'443'
'138095'|'144604'|'Оборудование для очистки воздуха'|'Очистители воздуха'|'2'|'4601'
'138096'|'144604'|'Оборудование для клининга'|'Клининговое оборудование, инвентарь'|'2'|'4641'
'138097'|'144873'|'Продажа штампов, пресс-форм'|'Пресс-формы, штампы'|'3'|'1016'
'138098'|'144604'|'Оборудование для котельных'|'Котельное оборудование, котлы'|'2'|'13483'
'138099'|'144868'|'Кассовое оборудование, расходники'|''|'3'|'1970'
'138100'|'144604'|'Измерительное оборудование'|'Измерительный инструмент'|'2'|'3552'
'138101'|'144604'|'Оборудование для резки металла'|'Металлорежущий инструмент'|'2'|'6338'
'138102'|'144604'|'Продажа газового оборудования'|'Газовое оборудование'|'2'|'8491'
'138103'|'144869'|'Автозаправочное оборудование, техника для нефтебаз'|'Оборудование для азс и нефтебаз'|'3'|'1034'
'138104'|'144604'|'Продажа слесарно-монтажного инструмента'|'Слесарно-монтажный инструмент'|'2'|'13215'
'138105'|'144604'|'Продажа электроинструмента'|'Электроинструмент'|'2'|'22529'
'138106'|'144856'|'Продажа абразивного инструмента'|''|'3'|'2809'
'138107'|'144867'|'Тенты, палатки'|''|'3'|'1027'
'138108'|'144604'|'Оборудование для сварочных работ'|'Сварочное оборудование'|'2'|'8708'
'138109'|'144604'|'Оборудование для горно-шахтных работ'|'Горно-шахтное оборудование'|'2'|'2107'
'138110'|'144880'|'Складская техника'|'Техника для склада'|'3'|'4047'
'138111'|'144877'|'Резинотехническая продукция'|''|'3'|'2849'
'138112'|'144604'|'Сельскохозяйственное оборудование'|'Оборудование для сельского хозяйства'|'2'|'2943'
'138113'|'144604'|'Насосы'|'Насосное оборудование'|'2'|'12999'
'138114'|'144869'|'Оборудование для нефтегазовой отрасли'|'Нефтегазовое оборудование'|'3'|'4370'
'138115'|'144873'|'Оборудование для полиграфии'|'Полиграфическое оборудование'|'3'|'1329'
'138116'|'144604'|'Рефрижераторы, холодильное оборудование'|'Холодильное оборудование'|'2'|'6917'
'138117'|'144857'|'Оборудование для банковской деятельности'|''|'3'|'1408'
'138118'|'144864'|'Оборудование для деревообработки'|'Деревообрабатывающее оборудование'|'3'|'2752'
'138119'|'144870'|'Техника для автосервиса'|'Оборудование для автосервиса'|'3'|'4319'
'138120'|'144604'|'Техника для салонов красоты'|'Оборудование для салонов красоты'|'2'|'3712'
'138121'|'144870'|'Автомоечное оборудование'|'Оборудование для автомоек'|'3'|'1548'
'138122'|'144879'|'Обслуживание климатического оборудования'|'Ремонт климатического оборудования'|'3'|'1448'
'138123'|'144604'|'Техника для автоматизации торговли'|'Оборудование для автоматизации торговли'|'2'|'799'
'138124'|'144876'|'Инструменты в аренду'|''|'3'|'583'
